Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
-701.10956,252.80605,-493.68738,-1342.6217,98.7,0,,,,,,,,
,,,,,84,-132.79175,85,,,,,,
,,,,,198,-380.03314,114,,,,,,
,,,,,284,-66.48581,86,,,,,,
,,,,,366,-174.10683,82,,,,,,
,,,,,489,-128.8428,123,,,,,,
,,,,,551,-113.736725,62,,,,,,
,,,,,643,-107.06553,92,,,,,,
,,,,,719,-101.763115,76,,,,,,
,,,,,836,-123.79128,117,,,,,,
,,,,,903,-115.29646,67,,,,,,
,,,,,1017,-306.29797,114,,,,,,
,,,,,1079,-134.25232,62,,,,,,
,,,,,1180,-260.76642,101,,,,,,
,,,,,1245,-167.12509,65,,,,,,
,,,,,1308,-91.09314,63,,,,,,
,,,,,1375,-135.35358,67,,,,,,
,,,,,1447,-65.66133,72,,,,,,
,,,,,1520,-99.1005,73,,,,,,
,,,,,1665,9.957939,145,,,,,,
,,,,,1733,-62.494377,68,,,,,,
,,,,,1805,-88.075806,72,,,,,,
,,,,,1886,-119.8793,81,,,,,,
,,,,,1973,-226.98862,87,,,,,,
,,,,,2082,-96.44259,109,,,,,,
,,,,,2141,-146.25378,59,,,,,,
,,,,,2218,-167.84402,77,,,,,,
,,,,,2339,-232.86687,121,,,,,,
,,,,,2409,-82.88275,70,,,,,,
,,,,,2486,-217.03452,77,,,,,,
,,,,,2585,-157.801,99,,,,,,
,,,,,2718,-121.52414,133,,,,,,
,,,,,2785,-111.92535,67,,,,,,
,,,,,2894,-301.9955,109,,,,,,
,,,,,2981,-109.807816,87,,,,,,
,,,,,3063,-437.13483,82,,,,,,
,,,,,3160,-129.54619,97,,,,,,
,,,,,3230,-98.693954,70,,,,,,
,,,,,3336,-139.02895,106,,,,,,
,,,,,3437,-304.19055,101,,,,,,
,,,,,3506,-244.0911,69,,,,,,
,,,,,3629,-128.42596,123,,,,,,
,,,,,3707,-382.33243,78,,,,,,
,,,,,3774,-84.16344,67,,,,,,
,,,,,3856,-97.421745,82,,,,,,
,,,,,3962,-352.91418,106,,,,,,
,,,,,4105,-70.800354,143,,,,,,
,,,,,4198,-463.59506,93,,,,,,
,,,,,4265,-192.0762,67,,,,,,
,,,,,4366,-360.28595,101,,,,,,
,,,,,4434,-112.06376,68,,,,,,
,,,,,4533,-193.01617,99,,,,,,
,,,,,4621,-298.81067,88,,,,,,
,,,,,4730,-216.33542,109,,,,,,
,,,,,4839,-139.79074,109,,,,,,
,,,,,4961,-127.725235,122,,,,,,
,,,,,5068,-215.59532,107,,,,,,
,,,,,5170,-210.06824,102,,,,,,
,,,,,5244,-21.050217,74,,,,,,
,,,,,5309,-60.480576,65,,,,,,
,,,,,5414,-434.78128,105,,,,,,
,,,,,5503,-115.748566,89,,,,,,
,,,,,5588,-135.35587,85,,,,,,
,,,,,5656,-246.33841,68,,,,,,
,,,,,5748,-84.19019,92,,,,,,
,,,,,5809,-103.20163,61,,,,,,
,,,,,5891,-204.55557,82,,,,,,
,,,,,5959,-310.5323,68,,,,,,
,,,,,6021,-73.231346,62,,,,,,
,,,,,6097,-75.829575,76,,,,,,
,,,,,6219,-352.5271,122,,,,,,
,,,,,6330,-240.30182,111,,,,,,
,,,,,6396,-147.23958,66,,,,,,
,,,,,6459,-171.15515,63,,,,,,
,,,,,6523,-329.60895,64,,,,,,
,,,,,6607,-356.027,84,,,,,,
,,,,,6704,-325.28864,97,,,,,,
,,,,,6849,-160.29626,145,,,,,,
,,,,,6980,-250.50742,131,,,,,,
,,,,,7055,-477.29324,75,,,,,,
,,,,,7165,-142.03883,110,,,,,,
,,,,,7245,-99.02676,80,,,,,,
,,,,,7326,-422.69153,81,,,,,,
,,,,,7400,-256.76364,74,,,,,,
,,,,,7509,-354.82928,109,,,,,,
,,,,,7580,-300.10147,71,,,,,,
,,,,,7640,-103.248795,60,,,,,,
,,,,,7708,-74.33853,68,,,,,,
,,,,,7791,-87.89191,83,,,,,,
,,,,,7863,-72.1977,72,,,,,,
,,,,,8010,-152.63095,147,,,,,,
,,,,,8099,-21.45073,89,,,,,,
,,,,,8182,-221.83282,83,,,,,,
,,,,,8259,-88.979454,77,,,,,,
,,,,,8386,-331.95657,127,,,,,,
,,,,,8455,-127.80638,69,,,,,,
,,,,,8518,-126.047585,63,,,,,,
,,,,,8600,-279.7578,82,,,,,,
,,,,,8689,-331.722,89,,,,,,
,,,,,8796,-91.833954,107,,,,,,
,,,,,8885,-151.02272,89,,,,,,
,,,,,8972,-180.53021,87,,,,,,
,,,,,9062,-75.81865,90,,,,,,
,,,,,9173,-367.39435,111,,,,,,
,,,,,9239,-77.66028,66,,,,,,
,,,,,9309,-346.1714,70,,,,,,
,,,,,9416,-199.84525,107,,,,,,
,,,,,9485,-84.85174,69,,,,,,
,,,,,9550,15.550568,65,,,,,,
,,,,,9625,-173.91533,75,,,,,,
,,,,,9734,-107.554985,109,,,,,,
,,,,,9851,-148.1478,117,,,,,,
,,,,,9929,-368.7198,78,,,,,,
-927.75977,255.88084,-491.31268,-1347.663,116.6,10000,,,,,,,,
,,,,,10093,-327.93866,164,,,,,,
,,,,,10205,-470.7499,112,,,,,,
,,,,,10301,-239.06616,96,,,,,,
,,,,,10370,-145.66641,69,,,,,,
,,,,,10452,-273.78262,82,,,,,,
,,,,,10545,-125.000694,93,,,,,,
,,,,,10652,14.486382,107,,,,,,
,,,,,10800,-302.75842,148,,,,,,
,,,,,10869,-331.02502,69,,,,,,
,,,,,10955,-266.22186,86,,,,,,
,,,,,11037,-139.22627,82,,,,,,
,,,,,11154,-266.27066,117,,,,,,
,,,,,11270,-157.62854,116,,,,,,
,,,,,11395,-302.988,125,,,,,,
,,,,,11493,-128.456,98,,,,,,
,,,,,11602,-361.5694,109,,,,,,
,,,,,11759,-273.00073,157,,,,,,
,,,,,11889,-183.3815,130,,,,,,
,,,,,11977,-309.98517,88,,,,,,
,,,,,12065,-157.99251,88,,,,,,
,,,,,12142,-115.9523,77,,,,,,
,,,,,12229,-337.48267,87,,,,,,
,,,,,12329,-299.882,100,,,,,,
,,,,,12427,-278.20425,98,,,,,,
,,,,,12506,-141.0628,79,,,,,,
,,,,,12597,-105.0724,91,,,,,,
,,,,,12705,-268.07843,108,,,,,,
,,,,,12805,-260.62964,100,,,,,,
,,,,,12871,-63.947456,66,,,,,,
,,,,,12958,-460.10938,87,,,,,,
,,,,,13067,-93.25313,109,,,,,,
,,,,,13154,-380.86594,87,,,,,,
,,,,,13219,-115.776184,65,,,,,,
,,,,,13325,-421.24814,106,,,,,,
,,,,,13438,-141.5282,113,,,,,,
,,,,,13547,-88.8753,109,,,,,,
,,,,,13630,-207.04774,83,,,,,,
,,,,,13753,-279.79846,123,,,,,,
,,,,,13832,-327.56165,79,,,,,,
,,,,,13983,-245.21251,151,,,,,,
,,,,,14142,-401.9351,159,,,,,,
,,,,,14228,-135.168,86,,,,,,
,,,,,14312,-342.54523,84,,,,,,
,,,,,14433,-336.0122,121,,,,,,
,,,,,14509,-294.10767,76,,,,,,
,,,,,14568,-192.27563,59,,,,,,
,,,,,14634,-213.60925,66,,,,,,
,,,,,14706,-260.89758,72,,,,,,
,,,,,14772,-67.58072,66,,,,,,
,,,,,14839,-123.391365,67,,,,,,
,,,,,14906,-56.04386,67,,,,,,
,,,,,15016,-221.24683,110,,,,,,
,,,,,15093,-117.32961,77,,,,,,
,,,,,15238,-126.15869,145,,,,,,
,,,,,15343,-99.15993,105,,,,,,
,,,,,15440,-331.49292,97,,,,,,
,,,,,15536,-441.7341,96,,,,,,
,,,,,15610,-151.71397,74,,,,,,
,,,,,15735,-186.39508,125,,,,,,
,,,,,15812,-104.97253,77,,,,,,
,,,,,15914,-124.3598,102,,,,,,
,,,,,16041,-551.19446,127,,,,,,
,,,,,16159,-365.255,118,,,,,,
,,,,,16285,-364.92273,126,,,,,,
,,,,,16354,-111.87837,69,,,,,,
,,,,,16438,-59.076775,84,,,,,,
,,,,,16511,-117.25387,73,,,,,,
,,,,,16591,-41.59741,80,,,,,,
,,,,,16714,-199.69757,123,,,,,,
,,,,,16807,-160.44655,93,,,,,,
,,,,,16869,-180.64784,62,,,,,,
,,,,,16982,-342.5886,113,,,,,,
,,,,,17060,-140.52275,78,,,,,,
,,,,,17144,-82.20822,84,,,,,,
,,,,,17237,-324.76117,93,,,,,,
,,,,,17313,-374.28204,76,,,,,,
,,,,,17415,-302.43198,102,,,,,,
,,,,,17562,-60.87052,147,,,,,,
,,,,,17688,-141.80394,126,,,,,,
,,,,,17806,-379.7809,118,,,,,,
,,,,,17904,-430.64713,98,,,,,,
,,,,,18004,-70.02937,100,,,,,,
,,,,,18093,-212.93646,89,,,,,,
,,,,,18207,-133.71596,114,,,,,,
,,,,,18311,-90.59955,104,,,,,,
,,,,,18386,-57.640545,75,,,,,,
,,,,,18486,-427.34216,100,,,,,,
,,,,,18652,-431.43903,166,,,,,,
,,,,,18772,-88.51068,120,,,,,,
,,,,,18847,-183.7828,75,,,,,,
,,,,,18967,-221.05353,120,,,,,,
,,,,,19049,-64.82918,82,,,,,,
,,,,,19139,-197.99615,90,,,,,,
,,,,,19208,-239.18513,69,,,,,,
,,,,,19306,-354.23526,98,,,,,,
,,,,,19430,-261.86215,124,,,,,,
,,,,,19562,-377.28058,132,,,,,,
,,,,,19655,-252.04529,93,,,,,,
,,,,,19760,-315.1151,105,,,,,,
,,,,,19879,-247.133,119,,,,,,
,,,,,20000,-392.61703,121,,,,,,
-886.98914,207.14893,-590.65485,-1282.4586,129.7,20000,,,173.791748046875,-0.043438054621219635,-2.914618492126465,19.447757720947266,0.88,0.0001
,,,,,20152,-63.027153,152,,,,,,
,,,,,20223,-89.11499,71,,,,,,
,,,,,20370,-335.1725,147,,,,,,
,,,,,20487,-124.32566,117,,,,,,
,,,,,20564,-93.2732,77,,,,,,
,,,,,20664,-40.6164,100,,,,,,
,,,,,20747,-76.12863,83,,,,,,
,,,,,20833,-60.195305,86,,,,,,
,,,,,20943,-236.39024,110,,,,,,
,,,,,21000,,,153.2002716064453,-1.9303473234176636,-2.929635524749756,30.907011032104492,0.874,0.0001
,,,,,21081,-105.59089,138,,,,,,
,,,,,21173,-153.86884,92,,,,,,
,,,,,21255,-129.8928,82,,,,,,
,,,,,21392,-90.87907,137,,,,,,
,,,,,21457,-98.80303,65,,,,,,
,,,,,21595,-147.32718,138,,,,,,
,,,,,21712,-267.66693,117,,,,,,
,,,,,21834,-242.53575,122,,,,,,
,,,,,21930,-318.30386,96,,,,,,
,,,,,22000,,,12.897910118103027,-3.124613046646118,-3.6311826705932617,14.504653930664062,0.868,0.0001
,,,,,22024,-246.8917,94,,,,,,
,,,,,22158,-450.5638,134,,,,,,
,,,,,22270,-63.678925,112,,,,,,
,,,,,22362,-240.26297,92,,,,,,
,,,,,22441,-85.48754,79,,,,,,
,,,,,22529,-186.85445,88,,,,,,
,,,,,22634,-267.69785,105,,,,,,
,,,,,22746,-493.00842,112,,,,,,
,,,,,22879,-94.35213,133,,,,,,
,,,,,22992,-102.498764,113,,,,,,
,,,,,23000,,,14.553850173950195,-3.593409538269043,-3.26768159866333,15.393133163452148,0.862,0.0001
,,,,,23064,-99.72468,72,,,,,,
,,,,,23152,-26.721085,88,,,,,,
,,,,,23259,-320.61325,107,,,,,,
,,,,,23376,-114.497505,117,,,,,,
,,,,,23478,-155.76094,102,,,,,,
,,,,,23577,-229.48868,99,,,,,,
,,,,,23668,-66.61639,91,,,,,,
,,,,,23818,-133.6781,150,,,,,,
,,,,,23948,-165.71266,130,,,,,,
,,,,,24000,,,2.0177805423736572,-3.981900453567505,-3.9754931926727295,5.595418453216553,0.856,0.0001
,,,,,24068,-138.30856,120,,,,,,
,,,,,24195,-145.47395,127,,,,,,
,,,,,24301,-221.8725,106,,,,,,
,,,,,24416,-196.33083,115,,,,,,
,,,,,24488,-68.55325,72,,,,,,
,,,,,24590,-221.69095,102,,,,,,
,,,,,24679,-43.26681,89,,,,,,
,,,,,24777,-96.51899,98,,,,,,
,,,,,24845,-166.47992,68,,,,,,
,,,,,24971,-199.08911,126,,,,,,
,,,,,25000,,,3.9356822967529297,-3.2257394790649414,-3.575547218322754,22.238643646240234,0.85,0.0001
,,,,,25105,-365.715,134,,,,,,
,,,,,25220,-82.13515,115,,,,,,
,,,,,25292,-13.362839,72,,,,,,
,,,,,25376,-142.6023,84,,,,,,
,,,,,25484,-350.42883,108,,,,,,
,,,,,25588,-120.106415,104,,,,,,
,,,,,25693,-82.159874,105,,,,,,
,,,,,25809,-221.13336,116,,,,,,
,,,,,25931,-210.10875,122,,,,,,
,,,,,26000,,,75.30266571044922,-3.528782844543457,-4.2488579750061035,85.68695068359375,0.844,0.0001
,,,,,26050,-100.61749,119,,,,,,
,,,,,26125,-106.26661,75,,,,,,
,,,,,26233,-122.95786,108,,,,,,
,,,,,26349,-149.88687,116,,,,,,
,,,,,26493,-225.51537,144,,,,,,
,,,,,26583,-258.472,90,,,,,,
,,,,,26689,0.27275085,106,,,,,,
,,,,,26841,-349.32327,152,,,,,,
,,,,,26974,-378.87567,133,,,,,,
,,,,,27000,,,99.3193359375,-4.278936862945557,-6.35955810546875,56.54124450683594,0.838,0.0001
,,,,,27125,-106.44519,151,,,,,,
,,,,,27272,-108.40585,147,,,,,,
,,,,,27361,-290.826,89,,,,,,
,,,,,27482,-254.61441,121,,,,,,
,,,,,27603,-182.80197,121,,,,,,
,,,,,27748,-9.955002,145,,,,,,
,,,,,27825,-103.98294,77,,,,,,
,,,,,27927,-89.50547,102,,,,,,
,,,,,28000,,,39.971248626708984,-6.081878185272217,-6.079189300537109,57.849021911621094,0.832,0.0001
,,,,,28016,-159.99712,89,,,,,,
,,,,,28153,-125.677986,137,,,,,,
,,,,,28241,-113.53154,88,,,,,,
,,,,,28347,-101.69776,106,,,,,,
,,,,,28475,-139.16469,128,,,,,,
,,,,,28588,-244.06642,113,,,,,,
,,,,,28681,-86.05003,93,,,,,,
,,,,,28767,-76.670074,86,,,,,,
,,,,,28843,-21.619896,76,,,,,,
,,,,,28952,-406.63318,109,,,,,,
,,,,,29000,,,30.84358024597168,-5.096767425537109,-5.437942981719971,36.30841827392578,0.8260000000000001,0.0001
,,,,,29096,-115.111755,144,,,,,,
,,,,,29205,-242.67244,109,,,,,,
,,,,,29327,-128.09764,122,,,,,,
,,,,,29467,-184.0718,140,,,,,,
,,,,,29577,-112.67112,110,,,,,,
,,,,,29712,-163.07515,135,,,,,,
,,,,,29831,-153.48521,119,,,,,,
,,,,,29965,-121.67275,134,,,,,,
-236.23074,117.420715,-85.80926,-408.0792,118.9,30000,,,1.2670241594314575,-4.383719444274902,-3.9364776611328125,38.06086730957031,0.82,0.0001
,,,,,30047,-36.8397,82,,,,,,
,,,,,30117,-87.44408,70,,,,,,
,,,,,30243,-249.91061,126,,,,,,
,,,,,30372,-182.56024,129,,,,,,
,,,,,30464,-60.35503,92,,,,,,
,,,,,30551,-118.857834,87,,,,,,
,,,,,30652,-110.921234,101,,,,,,
,,,,,30725,-99.63483,73,,,,,,
,,,,,30827,-305.77585,102,,,,,,
,,,,,30954,-229.19865,127,,,,,,
,,,,,31000,,,24.072458267211914,-9.007518768310547,-8.980813980102539,83.11840057373047,0.8140000000000001,0.0001
,,,,,31060,-151.25809,106,,,,,,
,,,,,31134,-119.60976,74,,,,,,
,,,,,31219,-109.40136,85,,,,,,
,,,,,31311,-59.51718,92,,,,,,
,,,,,31387,-173.50305,76,,,,,,
,,,,,31486,-297.79492,99,,,,,,
,,,,,31577,-34.59275,91,,,,,,
,,,,,31693,-210.92729,116,,,,,,
,,,,,31790,-113.50226,97,,,,,,
,,,,,31975,25.437012,185,,,,,,
,,,,,32000,,,11.622710227966309,-7.350615501403809,-7.0243072509765625,25.241281509399414,0.808,0.0001
,,,,,32098,-15.2295685,123,,,,,,
,,,,,32203,-93.00764,105,,,,,,
,,,,,32287,-95.17862,84,,,,,,
,,,,,32408,-79.65822,121,,,,,,
,,,,,32498,-82.389984,90,,,,,,
,,,,,32573,-96.547745,75,,,,,,
,,,,,32659,-116.972984,86,,,,,,
,,,,,32789,-58.89436,130,,,,,,
,,,,,32938,-98.59406,149,,,,,,
,,,,,33000,,,225.19874572753906,-5.804417610168457,-3.5566229820251465,82.91035461425781,0.802,0.0001
,,,,,33004,-59.34033,66,,,,,,
,,,,,33078,-80.63745,74,,,,,,
,,,,,33209,-74.27332,131,,,,,,
,,,,,33381,-20.310188,172,,,,,,
,,,,,33449,-59.16172,68,,,,,,
,,,,,33553,-100.97212,104,,,,,,
,,,,,33686,-88.07145,133,,,,,,
,,,,,33795,-111.69655,109,,,,,,
,,,,,33972,-190.16095,177,,,,,,
,,,,,34000,,,8.575425148010254,-6.786467552185059,-6.722620964050293,44.530879974365234,0.796,0.0001
,,,,,34066,-192.0318,94,,,,,,
,,,,,34154,-143.3382,88,,,,,,
,,,,,34277,-111.777245,123,,,,,,
,,,,,34369,-31.748169,92,,,,,,
,,,,,34477,-125.92744,108,,,,,,
,,,,,34550,-142.96924,73,,,,,,
,,,,,34630,-56.421116,80,,,,,,
,,,,,34755,-258.50513,125,,,,,,
,,,,,34870,-217.01906,115,,,,,,
,,,,,34986,-196.58142,116,,,,,,
,,,,,35000,,,7.13352108001709,-3.889587879180908,-3.465383529663086,84.63411712646484,0.79,0.0001
,,,,,35086,-83.16885,100,,,,,,
,,,,,35180,-304.6079,94,,,,,,
,,,,,35299,-105.66146,119,,,,,,
,,,,,35406,-251.82338,107,,,,,,
,,,,,35479,-122.35445,73,,,,,,
,,,,,35547,-58.23538,68,,,,,,
,,,,,35676,-236.93538,129,,,,,,
,,,,,35807,-70.71782,131,,,,,,
,,,,,35879,-36.47221,72,,,,,,
,,,,,35963,-118.27347,84,,,,,,
,,,,,36000,,,15.460896492004395,-12.5618257522583,-11.950518608093262,45.52305603027344,0.784,0.0001
,,,,,36080,-103.051735,117,,,,,,
,,,,,36214,-26.172073,134,,,,,,
,,,,,36285,-96.6976,71,,,,,,
,,,,,36399,-155.1494,114,,,,,,
,,,,,36476,-123.41393,77,,,,,,
,,,,,36558,-47.556404,82,,,,,,
,,,,,36617,-77.73559,59,,,,,,
,,,,,36707,-112.85056,90,,,,,,
,,,,,36810,-91.31667,103,,,,,,
,,,,,36929,-96.52879,119,,,,,,
,,,,,37000,,,29.466402053833008,-10.536166191101074,-9.805998802185059,41.33749771118164,0.778,0.0001
,,,,,37013,-83.82135,84,,,,,,
,,,,,37120,-112.61415,107,,,,,,
,,,,,37215,-147.39835,95,,,,,,
,,,,,37331,-54.31712,116,,,,,,
,,,,,37441,-129.11313,110,,,,,,
,,,,,37580,-172.05957,139,,,,,,
,,,,,37659,-101.16207,79,,,,,,
,,,,,37780,-305.9561,121,,,,,,
,,,,,37886,-139.48755,106,,,,,,
,,,,,37957,-48.166065,71,,,,,,
,,,,,38000,,,5.378554344177246,-10.748462677001953,-11.151449203491211,20.79447364807129,0.772,0.0001
,,,,,38086,-36.261852,129,,,,,,
,,,,,38192,-147.38745,106,,,,,,
,,,,,38260,-89.31582,68,,,,,,
,,,,,38372,-213.09259,112,,,,,,
,,,,,38475,11.761482,103,,,,,,
,,,,,38616,-2.6625214,141,,,,,,
,,,,,38729,-149.34677,113,,,,,,
,,,,,38809,-91.90016,80,,,,,,
,,,,,38883,-103.76389,74,,,,,,
,,,,,39000,,,10.146882057189941,-15.324928283691406,-15.097962379455566,30.718332290649414,0.766,0.0001
,,,,,39002,-167.6011,119,,,,,,
,,,,,39110,-86.05934,108,,,,,,
,,,,,39255,-82.634315,145,,,,,,
,,,,,39318,-137.0864,63,,,,,,
,,,,,39407,-48.57584,89,,,,,,
,,,,,39485,-110.56419,78,,,,,,
,,,,,39598,-140.60602,113,,,,,,
,,,,,39690,-98.29875,92,,,,,,
,,,,,39790,-91.8421,100,,,,,,
,,,,,39864,-74.59898,74,,,,,,
-49.17521,63.33121,-3.899681,-230.85387,137.6,40000,,,3.0484046936035156,-11.85820198059082,-11.784101486206055,48.43053436279297,0.76,0.0001
,,,,,40010,-103.0657,146,,,,,,
,,,,,40174,-79.24353,164,,,,,,
,,,,,40282,-120.05265,108,,,,,,
,,,,,40416,-130.2633,134,,,,,,
,,,,,40550,-68.72741,134,,,,,,
,,,,,40719,-118.59935,169,,,,,,
,,,,,40839,-95.20837,120,,,,,,
,,,,,40943,-138.04694,104,,,,,,
,,,,,41000,,,32.77986145019531,-12.480354309082031,-13.460386276245117,187.20628356933594,0.754,0.0001
,,,,,41037,-106.39162,94,,,,,,
,,,,,41118,-68.58936,81,,,,,,
,,,,,41233,-81.214325,115,,,,,,
,,,,,41327,-227.29285,94,,,,,,
,,,,,41415,-127.94393,88,,,,,,
,,,,,41520,-109.61374,105,,,,,,
,,,,,41598,-61.23532,78,,,,,,
,,,,,41679,-34.4048,81,,,,,,
,,,,,41792,-146.94597,113,,,,,,
,,,,,41906,-90.39172,114,,,,,,
,,,,,42000,,,1.5278444290161133,-4.090283393859863,-4.479902267456055,45.22642135620117,0.748,0.0001
,,,,,42008,-219.0749,102,,,,,,
,,,,,42169,-17.822746,161,,,,,,
,,,,,42251,-58.98693,82,,,,,,
,,,,,42343,-109.16804,92,,,,,,
,,,,,42411,-94.13858,68,,,,,,
,,,,,42534,-294.79355,123,,,,,,
,,,,,42625,28.213074,91,,,,,,
,,,,,42710,-43.25731,85,,,,,,
,,,,,42774,-56.65174,64,,,,,,
,,,,,42909,-25.43695,135,,,,,,
,,,,,43000,,,2.486387252807617,-11.198244094848633,-11.312978744506836,22.803071975708008,0.742,0.0001
,,,,,43002,-95.92491,93,,,,,,
,,,,,43119,-100.99077,117,,,,,,
,,,,,43252,-234.61192,133,,,,,,
,,,,,43338,-104.848,86,,,,,,
,,,,,43416,-93.085495,78,,,,,,
,,,,,43492,-83.02437,76,,,,,,
,,,,,43610,-58.074112,118,,,,,,
,,,,,43750,-88.80069,140,,,,,,
,,,,,43852,-119.22243,102,,,,,,
,,,,,43927,-69.32124,75,,,,,,
,,,,,44000,,,19.934391021728516,-15.678434371948242,-15.563640594482422,40.41049575805664,0.736,0.0001
,,,,,44012,-60.96309,85,,,,,,
,,,,,44153,-18.55774,141,,,,,,
,,,,,44282,-41.403687,129,,,,,,
,,,,,44413,-95.650024,131,,,,,,
,,,,,44493,-36.485455,80,,,,,,
,,,,,44581,-110.057556,88,,,,,,
,,,,,44691,-112.67802,110,,,,,,
,,,,,44775,-63.271347,84,,,,,,
,,,,,44853,-94.41022,78,,,,,,
,,,,,44950,-182.8265,97,,,,,,
,,,,,45000,,,4.434229373931885,-9.467211723327637,-9.753414154052734,19.98522186279297,0.73,0.0001
,,,,,45083,-136.56535,133,,,,,,
,,,,,45201,-11.937721,118,,,,,,
,,,,,45296,-242.48935,95,,,,,,
,,,,,45401,-95.99254,105,,,,,,
,,,,,45467,-68.998184,66,,,,,,
,,,,,45529,-74.05959,62,,,,,,
,,,,,45638,-196.98105,109,,,,,,
,,,,,45744,-46.164726,106,,,,,,
,,,,,45864,-41.316387,120,,,,,,
,,,,,45997,-39.06682,133,,,,,,
,,,,,46000,,,4.049338340759277,-10.468257904052734,-10.509284973144531,33.01686477661133,0.724,0.0001
,,,,,46119,-44.903774,122,,,,,,
,,,,,46244,-34.32032,125,,,,,,
,,,,,46345,-45.366135,101,,,,,,
,,,,,46478,-130.44528,133,,,,,,
,,,,,46593,-94.5486,115,,,,,,
,,,,,46706,16.41291,113,,,,,,
,,,,,46811,-323.72388,105,,,,,,
,,,,,46961,-74.96337,150,,,,,,
,,,,,47000,,,10.195881843566895,-8.387821197509766,-8.00151252746582,46.868873596191406,0.718,0.0001
,,,,,47049,-78.71309,88,,,,,,
,,,,,47155,-40.61046,106,,,,,,
,,,,,47292,-62.407116,137,,,,,,
,,,,,47386,-70.71194,94,,,,,,
,,,,,47494,-17.771301,108,,,,,,
,,,,,47598,-98.80559,104,,,,,,
,,,,,47709,-91.37865,111,,,,,,
,,,,,47793,-191.65991,84,,,,,,
,,,,,47904,-108.10734,111,,,,,,
,,,,,48000,,,4.991891860961914,4.452183723449707,4.558204174041748,34.67103576660156,0.712,0.0001
,,,,,48010,-41.69087,106,,,,,,
,,,,,48129,-58.047264,119,,,,,,
,,,,,48239,-36.304512,110,,,,,,
